source,target,weigh,bootscore
holdemania_unclassified,formate-c-acetyltransferase-activating enzyme,0.64722799656384,0.97
clostridium_bartlettii,aspartate ammonia-lyase,0.620362055698204,1
m__hmdb01991,m__hmdb01991,0.6196291362,1
bacteroides_xylanisolvens,bacteroides_xylanisolvens,0.6174485301,1
clostridiales_bacterium_1_7_47faa,phosphogluconate dehydrogenase nadp+-dependent decarboxylating,0.623620463282977,0.99
clostridium_bartlettii,3-methyl-2-oxobutanoate hydroxymethyltransferase,0.622958561560533,0.99
eubacterium_ramulus,eubacterium_ramulus,0.6155456245,1
m__hmdb00289,m__hmdb00289,0.6153841359,1
pseudomonas_unclassified,l-serine ammonia-lyase,0.603869499049548,1
glucose-1-phosphate adenylyltransferase,glucose-1-phosphate adenylyltransferase,0.6025873947,1
m__hmdb00725,streptococcus_thermophilus,0.604478001,0.99
;  q06996: l_sendf    ;  o55528: l_sendo,m__hmdb00251,0.634552605666443,0.94
m__hmdb01169,clostridium_hathewayi,0.8760791947,0.68
m__hmdb00244,clostridium_symbiosum,0.6402039122,0.93
m__hmdb01895,roseburia_unclassified,0.5899868065,1
barnesiella_intestinihominis,barnesiella_intestinihominis,0.5884339741,1
m__hmdb00019,ruminococcus_bromii,0.7932831231,0.74
pseudomonas_unclassified,adenosylmethionine-8-amino-7-oxononanoate transaminase,0.584521671173076,1
bacteroides_finegoldii,bacteroides_finegoldii,0.5787871141,1
m__hmdb00156,bacteroides_caccae,0.6951987639,0.82
glutamate dehydrogenase nadp+,glutamate dehydrogenase nadp+,0.5678104357,1
clostridium_clostridioforme,clostridium_clostridioforme,0.5673123894,1
clostridiaceae_bacterium_jc118,4-cytidine 5-diphospho-2-c-methyl-d-erythritol kinase,0.6444705212,0.88
clostridiaceae_bacterium_jc118,glutamate decarboxylase,0.619349737305422,0.91
bilophila_wadsworthia,bilophila_wadsworthia,0.5594752304,1
pseudomonas_unclassified,triose-phosphate isomerase,0.544992451622656,1
m__hmdb00019,ruminococcus_obeum,0.7524757222,0.72
pseudomonas_unclassified,nadh,0.5346057698,1
eubacterium_ventriosum,eubacterium_ventriosum,0.5246854526,1
pseudomonas_unclassified,dna-directed rna polymerase,0.557672523663889,0.94
pseudomonas_unclassified,peroxiredoxin,0.5235149782,1
m__hmdb00511,propionibacterium_acnes,0.5218870758,1
clostridium_asparagiforme,glycerol kinase,0.518013065273662,1
m__hmdb01895,streptococcus_salivarius,0.5176104659,1
parasutterella_excrementihominis,fe3+-transporting atpase,0.5163596394,1
m__hmdb03357,eubacterium_eligens,0.9841324839,0.52
bilophila_unclassified,bilophila_unclassified,0.5099147337,1
m__hmdb00699,prevotella_copri,0.5206453478,0.96
anaerotruncus_unclassified,methylaspartate mutase,0.6005094289,0.81
ubiquinol oxidase electrogenic: non h+-transporting,ubiquinol oxidase electrogenic: non h+-transporting,0.4853596986,1
anaerostipes_hadrus,methionyl aminopeptidase,0.4807642851,1
m__hmdb00019,clostridium_leptum,0.6904414292,0.68
orotidine-5-phosphate decarboxylase,orotidine-5-phosphate decarboxylase,0.4692752065,1
beta-lactamase,beta-lactamase,0.460788773,1
pseudomonas_unclassified,pseudomonas_unclassified,0.4575912508,1
bacterial non-heme ferritin,bacterial non-heme ferritin,0.4575211332,1
m__hmdb00812,lachnospiraceae_bacterium_2_1_58faa,0.7018326249,0.65
m__hmdb01895,burkholderiales_bacterium_1_1_47,0.5990483764,0.76
pseudomonas_unclassified,ribulose-phosphate 3-epimerase,0.4857875331,0.92
m__hmdb00197,oscillibacter_unclassified,0.8585140943,0.52
coprobacillus_unclassified,coprobacillus_unclassified,0.4344993205,1
dorea_unclassified,s-ribosylhomocysteine lyase,0.4915663629,0.88
eubacterium_hallii,eubacterium_hallii,0.4283040815,1
week sample obtained,ruminococcus_lactaris,0.9901011252,0.43
m__hmdb02322,m__hmdb02322,0.4256859115,1
flavonifractor_plautii,phosphoenolpyruvate carboxykinase atp,0.424605401280228,1
lachnospiraceae_bacterium_3_1_57faa_ct1,pyridoxine 5-phosphate synthase,0.417428153212785,1
m__hmdb00063,dialister_invisus,0.4140325332,1
preq1 synthase,preq1 synthase,0.4124750995,1
m__hmdb00452,veillonella_unclassified,0.552960557,0.74
veillonella_atypica,veillonella_atypica,0.4086556766,1
subdoligranulum_unclassified,subdoligranulum_unclassified,0.4029600094,1
m__hmdb00067,veillonella_atypica,0.4174581123,0.96
m__hmdb01232,klebsiella_pneumoniae,0.5568565642,0.71
bacteroides_thetaiotaomicron,bacteroides_thetaiotaomicron,0.3938483872,1
m__hmdb03357,roseburia_hominis,0.8732788299,0.45
m__hmdb00699,lachnospiraceae_bacterium_3_1_46faa,0.3919645085,1
bacteroides_ovatus,bacteroides_ovatus,0.3893906411,1
lachnospiraceae_bacterium_3_1_57faa_ct1,beta-lactamase,0.4466200837,0.87
m__hmdb00209,bifidobacterium_adolescentis,0.4347506949,0.89
2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.385261979,1
m__hmdb01257,m__hmdb01257,0.385052882,1
5-formyltetrahydrofolate cyclo-ligase,5-formyltetrahydrofolate cyclo-ligase,0.3789036786,1
streptococcus_salivarius,preq1 synthase,0.3786463063,1
m__hmdb00452,coprobacillus_unclassified,0.5604049505,0.67
m__hmdb00251,bacteroides_finegoldii,0.3752577426,1
phosphoenolpyruvate carboxykinase atp,phosphoenolpyruvate carboxykinase atp,0.3709617688,1
m__hmdb00222,clostridium_clostridioforme,0.3746300807,0.99
eggerthella_unclassified,shikimate kinase,0.647012424948802,0.57
m__hmdb00251,m__hmdb00251,0.3631228638,1
erysipelotrichaceae_bacterium_6_1_45,5-formyltetrahydrofolate cyclo-ligase,0.426218235063667,0.85
streptococcus_thermophilus,streptococcus_thermophilus,0.3609937721,1
hgi__ftl,eubacterium_siraeum,0.9900990636,0.36
glucose-6-phosphate dehydrogenase nadp+,m__hmdb00812,0.990099025,0.36
erysipelotrichaceae_bacterium_6_1_45,peroxiredoxin,0.3551307269,1
m__hmdb01895,eubacterium_ramulus,0.3504784437,1
streptococcus_salivarius,streptococcus_salivarius,0.3477269707,1
endopeptidase clp,m__hmdb03357,0.9901011252,0.35
lachnospiraceae_bacterium_7_1_58faa,glycerate 3-kinase,0.357074721017083,0.97
bacteroides_uniformis,bacteroides_uniformis,0.3462051635,1
glycerol kinase,glycerol kinase,0.3438407717,1
m__hmdb00156,lachnospiraceae_bacterium_1_1_57faa,0.3400212962,1
pyridoxine 5-phosphate synthase,pyridoxine 5-phosphate synthase,0.3395778431,1
parabacteroides_unclassified,parabacteroides_unclassified,0.3386902197,1
m__hmdb00262,c2likevirus_unclassified,0.3455517346,0.98
week sample obtained,lachnospiraceae_bacterium_7_1_58faa,0.990099025,0.34
m__hmdb00452,haemophilus_parainfluenzae,0.7269293844,0.46
clostridiaceae_bacterium_jc118,aldose 1-epimerase,0.5558369651,0.59
eggerthella_unclassified,ubiquinol oxidase electrogenic: non h+-transporting,0.4419255021,0.74
methylaspartate mutase,methylaspartate mutase,0.3268377795,1
m__hmdb00452,alistipes_finegoldii,0.4462079933,0.73
clostridium_bartlettii,histidine kinase,0.3392429514,0.96
week sample obtained,alistipes_putredinis,0.990099789,0.32
holdemania_filiformis,phosphoglycerate kinase,0.4565045143,0.69
clostridium_asparagiforme,pyridoxal 5-phosphate synthase,0.6067846868,0.51
aspartate ammonia-lyase,aspartate ammonia-lyase,0.305481566,1
s-ribosylhomocysteine lyase,s-ribosylhomocysteine lyase,0.2978641074,1
m__hmdb00019,pseudomonas_unclassified,0.4712110927,0.63
lachnospiraceae_bacterium_2_1_58faa,lachnospiraceae_bacterium_2_1_58faa,0.2951293378,1
holdemania_unclassified,glutamate dehydrogenase,0.698302891729507,0.42
escherichia_unclassified,escherichia_unclassified,0.2909517984,1
erysipelotrichaceae_bacterium_6_1_45,histidine kinase,0.293898239053462,0.96
m__hmdb03464,klebsiella_pneumoniae,0.323686055,0.87
dihydrolipoyl dehydrogenase,dihydrolipoyl dehydrogenase,0.2814284127,1
endopeptidase clp,endopeptidase clp,0.2805153484,1
glycerate 3-kinase,glycerate 3-kinase,0.2726192427,1
m__hmdb00251,bacteroides_ovatus,0.4661284479,0.58
coprococcus_comes,coprococcus_comes,0.2675627733,1
lachnospiraceae_bacterium_2_1_58faa,superoxide dismutase,0.381909744682017,0.7
clostridiales_bacterium_1_7_47faa,3-hydroxyacyl-coa dehydrogenase,0.3759027494,0.7
ribulose-phosphate 3-epimerase,ribulose-phosphate 3-epimerase,0.2629615668,1
3-hydroxybutyryl-coa dehydrogenase,3-hydroxybutyryl-coa dehydrogenase,0.2609671398,1
clostridiales_bacterium_1_7_47faa,peptidylprolyl isomerase,0.351477125,0.74
m__hmdb00725,bilophila_unclassified,0.4814649981,0.54
clostridiales_bacterium_1_7_47faa,3-hydroxybutyryl-coa dehydrogenase,0.4312732317,0.6
m__hmdb01895,eubacterium_rectale,0.9389091253,0.27
flavonifractor_plautii,phosphopyruvate hydratase,0.2530349062,1
faecalibacterium_prausnitzii,faecalibacterium_prausnitzii,0.2481627207,1
glucose-1-phosphate adenylyltransferase,m__hmdb01169,0.9901011252,0.25
hgr__rpl3,alistipes_onderdonkii,0.9900512619,0.25
m__hmdb00764,bifidobacterium_adolescentis,0.2524210766,0.98
erysipelotrichaceae_bacterium_6_1_45,nadh,0.2414430425,1
clostridiaceae_bacterium_jc118,endopeptidase clp,0.5187752405,0.46
m__hmdb00194,ruminococcus_callidus,0.2365621954,1
m__hmdb03357,dialister_invisus,0.4919784645,0.48
m__hmdb01547,bacteroides_stercoris,0.4800292858,0.49
glucose-6-phosphate dehydrogenase nadp+,glucose-6-phosphate dehydrogenase nadp+,0.233540073,1
lachnospiraceae_bacterium_5_1_63faa,adenosylmethionine-8-amino-7-oxononanoate transaminase,0.2324160797,1
clostridiales_bacterium_1_7_47faa,dephospho-coa kinase,0.3411977322,0.68
anaerotruncus_unclassified,uridine kinase,0.6103226739,0.38
m__hmdb00195,prevotella_copri,0.2423983623,0.95
phosphatidate cytidylyltransferase,phosphatidate cytidylyltransferase,0.2300887237,1
m__hmdb00812,coprococcus_comes,0.5880653804,0.39
2-c-methyl-d-erythritol 2:4-cyclodiphosphate synthase,m__hmdb00156,0.9901035225,0.23
3-hydroxybutyryl-coa dehydrogenase,m__hmdb02322,0.2331597577,0.96
burkholderiales_bacterium_1_1_47,burkholderiales_bacterium_1_1_47,0.2217731808,1
m__hmdb00020,prevotella_copri,0.2197868685,0.99
lachnospiraceae_bacterium_8_1_57faa,16s rrna cytosine1402-n4-methyltransferase,0.310440501,0.7
lachnospiraceae_bacterium_3_1_46faa,lachnospiraceae_bacterium_3_1_46faa,0.2172045765,1
streptococcus_salivarius,orotidine-5-phosphate decarboxylase,0.2167859847,1
coprococcus_comes,16s rrna cytosine1402-n4-methyltransferase,0.2204122274,0.98
m__hmdb00118,lachnospiraceae_bacterium_3_1_46faa,0.2155650289,1
m__hmdb00063,bilophila_wadsworthia,0.2709336862,0.79
streptococcus_thermophilus,peptidylprolyl isomerase,0.236637177,0.9
propionibacterium_acnes,propionibacterium_acnes,0.2127979834,1
3-hydroxyacyl-coa dehydrogenase,3-hydroxyacyl-coa dehydrogenase,0.2127859808,1
m__hmdb00511,c2likevirus_unclassified,0.5792370182,0.36
week sample obtained,flavonifractor_plautii,0.9901011252,0.21
anaerostipes_hadrus,16s rrna cytosine1402-n4-methyltransferase,0.280549232473242,0.74
m__hmdb00511,streptococcus_parasanguinis,0.5714783506,0.36
ruminococcus_obeum,methionyl aminopeptidase,0.2074066088,0.99
hydroxylamine reductase,hydroxylamine reductase,0.2047394349,1
m__hmdb00870,barnesiella_intestinihominis,0.2071444929,0.96
lachnospiraceae_bacterium_3_1_57faa_ct1,lachnospiraceae_bacterium_3_1_57faa_ct1,0.1967757256,1
m__hmdb01895,erysipelotrichaceae_bacterium_6_1_45,0.1986412284,0.99
m__hmdb00715,dorea_longicatena,0.1939515185,1
clostridiaceae_bacterium_jc118,formate-c-acetyltransferase-activating enzyme,0.2141005753,0.9
hgr__fabp1,bacteroides_eggerthii,0.1924500704,1
m__hmdb00956,bacteroides_uniformis,0.1932449432,0.99
m__hmdb00482,subdoligranulum_unclassified,0.3290658258,0.58
clostridium_leptum,clostridium_leptum,0.190752797,1
l-serine ammonia-lyase,l-serine ammonia-lyase,0.1903277001,1
propionibacterium_acnes,orotidine-5-phosphate decarboxylase,0.1898089557,1
beta-ketoacyl-acyl-carrier-protein synthase ii,m__hmdb00197,0.9901011252,0.19
cytochrome-c oxidase,cytochrome-c oxidase,0.1878081458,1
thymidylate synthase,thymidylate synthase,0.187730295,1
hydroxylamine reductase,m__hmdb00239,0.193184358408593,0.97
pyruvate carboxylase,pyruvate carboxylase,0.1846701138,1
m__hmdb00118,roseburia_unclassified,0.1843820909,1
eggerthella_unclassified,transaldolase,0.240784106637837,0.76
clostridium_asparagiforme,hydroxylamine reductase,0.222859115,0.82
m__hmdb00244,eubacterium_ventriosum,0.3785815763,0.48
m__hmdb00063,ruminococcus_gnavus,0.7266830989,0.25
holdemania_unclassified,thymidylate synthase,0.566091936525566,0.32
l-lactate dehydrogenase,l-lactate dehydrogenase,0.1807323685,1
glyceraldehyde-3-phosphate dehydrogenase phosphorylating,glyceraldehyde-3-phosphate dehydrogenase phosphorylating,0.1797351364,1
m__hmdb03464,ruminococcus_gnavus,0.2204079904,0.81
bilophila_wadsworthia,aldose 1-epimerase,0.185691367575372,0.96
transaldolase,m__hmdb00019,0.990099025,0.18
hgi__clca1,bacteroides_uniformis,0.1772524715,1
lachnospiraceae_bacterium_3_1_57faa_ct1,transaldolase,0.1721148915,1
propionibacterium_acnes,2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.1716196357,1
m__hmdb00094,burkholderiales_bacterium_1_1_47,0.1765313323,0.97
adenosylmethionine-8-amino-7-oxononanoate transaminase,adenosylmethionine-8-amino-7-oxononanoate transaminase,0.1711966547,1
methylaspartate mutase,m__hmdb00812,0.9900990209,0.17
nadh,nadh,0.1675352809,1
clostridium_asparagiforme,glucose-6-phosphate dehydrogenase nadp+,0.5577667728,0.3
mitsuokella_unclassified,transaldolase,0.501796723669709,0.32
haemophilus_parainfluenzae,haemophilus_parainfluenzae,0.1596543727,1
mitsuokella_unclassified,beta-ketoacyl-acyl-carrier-protein synthase ii,0.759410444257315,0.21
roseburia_hominis,dihydroorotate dehydrogenase quinone,0.159393562790578,1
m__hmdb00482,propionibacterium_acnes,0.1588977827,1
pyridoxal 5-phosphate synthase glutamine hydrolyzing,m__hmdb03357,0.9901011252,0.16
alistipes_finegoldii,alistipes_finegoldii,0.1583611896,1
transaldolase,m__hmdb01991,0.165899163879054,0.95
ruminococcus_obeum,ruminococcus_obeum,0.1559593455,1
clostridiales_bacterium_1_7_47faa,superoxide dismutase,0.360811217012146,0.43
clostridium_symbiosum,dna helicase,0.154124538713759,1
clostridiales_bacterium_1_7_47faa,pyruvate carboxylase,0.3562128008,0.43
nadh dehydrogenase quinone,nadh dehydrogenase quinone,0.1518850219,1
hgi__anpep,subdoligranulum_unclassified,0.1518707151,1
bilophila_unclassified,phosphoenolpyruvate carboxykinase atp,0.175718630550587,0.86
transaldolase,m__hmdb02322,0.1552943133,0.97
propionibacterium_acnes,preq1 synthase,0.1504090863,1
bacteroides_dorei,bacteroides_dorei,0.1503240055,1
aldose 1-epimerase,aldose 1-epimerase,0.147989978,1
fe3+-transporting atpase,fe3+-transporting atpase,0.1478768187,1
clostridiales_bacterium_1_7_47faa,phosphoglycerate mutase 2:3-diphosphoglycerate-dependent,0.408341512587891,0.36
clostridiales_bacterium_1_7_47faa,dna helicase,0.3849949743,0.38
lachnospiraceae_bacterium_5_1_63faa,2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.2394800377,0.61
m__hmdb00094,lachnospiraceae_bacterium_3_1_46faa,0.175045732,0.83
propionibacterium_acnes,dna-directed rna polymerase,0.1447225339,1
flavonifractor_plautii,phosphoglycerate mutase 2:3-diphosphoglycerate-dependent,0.144697657,1
clostridium_symbiosum,clostridium_symbiosum,0.1433531294,1
m__hmdb00118,bacteroides_massiliensis,0.1827052403,0.78
streptococcus_thermophilus,hydroxylamine reductase,0.1399273141,1
shikimate kinase,shikimate kinase,0.1397498018,1
m__hmdb03357,eggerthella_unclassified,0.2532510139,0.55
dorea_formicigenerans,methionyl aminopeptidase,0.218891597704349,0.63
holdemania_unclassified,phosphatidate cytidylyltransferase,0.655436024764799,0.21
clostridium_symbiosum,phosphoglycerate mutase 2:3-diphosphoglycerate-dependent,0.1372556241,1
clostridiales_bacterium_1_7_47faa,phosphoglycerate kinase,0.351834716,0.39
flavonifractor_plautii,3-methyl-2-oxobutanoate hydroxymethyltransferase,0.1364267186,1
m__hmdb00063,akkermansia_muciniphila,0.1444863068,0.94
flavonifractor_plautii,phosphogluconate dehydrogenase nadp+-dependent decarboxylating,0.1357222316,1
bilophila_wadsworthia,glutamate decarboxylase,0.1357955771,0.98
enoyl-coa hydratase,enoyl-coa hydratase,0.1314498637,1
erysipelotrichaceae_bacterium_6_1_45,dihydrolipoyl dehydrogenase,0.217734661673019,0.6
flavonifractor_plautii,h+-transporting two-sector atpase,0.129964085,1
lachnospiraceae_bacterium_3_1_57faa_ct1,glutamate dehydrogenase,0.1551898077,0.83
enoyl-coa hydratase,m__hmdb01895,0.9900991842,0.13
2-c-methyl-d-erythritol 2:4-cyclodiphosphate synthase,m__hmdb00019,0.990099025,0.13
dephospho-coa kinase,dephospho-coa kinase,0.1283768929,1
escherichia_coli,escherichia_coli,0.1281599351,1
peptidylprolyl isomerase,peptidylprolyl isomerase,0.1269249276,1
bacteroides_faecis,bacteroides_faecis,0.1267122961,1
holdemania_filiformis,fructose-bisphosphate aldolase,0.1269225895,0.99
m__hmdb00510,bacteroides_thetaiotaomicron,0.1408367506,0.89
m__hmdb00039,escherichia_unclassified,0.1922122428,0.65
m__hmdb00630,clostridium_bartlettii,0.184132125,0.67
m__hmdb00118,bacteroides_cellulosilyticus,0.127671762,0.96
m__hmdb00630,anaerostipes_hadrus,0.1234592715,0.99
lachnospiraceae_bacterium_7_1_58faa,pyridoxine 5-phosphate synthase,0.1486095697,0.82
glycerol kinase,m__hmdb00626,0.1218147639,1
clostridiales_bacterium_1_7_47faa,dihydrolipoyl dehydrogenase,0.303064479866134,0.4
beta-ketoacyl-acyl-carrier-protein synthase ii,beta-ketoacyl-acyl-carrier-protein synthase ii,0.1201967001,1
lachnospiraceae_bacterium_3_1_57faa_ct1,2-c-methyl-d-erythritol 2:4-cyclodiphosphate synthase,0.119585813375533,1
m__hmdb00156,streptococcus_salivarius,0.1196377084,0.99
beta-lactamase,m__hmdb04610,0.130163455282102,0.9
m__hmdb01895,veillonella_unclassified,0.3875416076,0.3
16s rrna cytosine1402-n4-methyltransferase,16s rrna cytosine1402-n4-methyltransferase,0.1160038631,1
uridine kinase,uridine kinase,0.1156878284,1
m__hmdb00812,bacteroides_cellulosilyticus,0.8227857712,0.14
4-cytidine 5-diphospho-2-c-methyl-d-erythritol kinase,4-cytidine 5-diphospho-2-c-methyl-d-erythritol kinase,0.1143266544,1
bilophila_unclassified,fe3+-transporting atpase,0.114318390721004,1
glycerate 3-kinase,m__hmdb00239,0.1137578618,1
veillonella_atypica,3-methyl-2-oxobutanoate hydroxymethyltransferase,0.112317437091388,1
phosphogluconate dehydrogenase nadp+-dependent decarboxylating,phosphogluconate dehydrogenase nadp+-dependent decarboxylating,0.112036007,1
glutamate dehydrogenase nadp+,m__hmdb00956,0.1118417261,1
clostridium_symbiosum,glycerate 3-kinase,0.111489611792172,1
clostridium_asparagiforme,formate-c-acetyltransferase-activating enzyme,0.114820574,0.96
3-methyl-2-oxobutanoate hydroxymethyltransferase,m__hmdb01257,0.1381426919,0.79
week sample obtained,collinsella_aerofaciens,0.9900990209,0.11
histidine kinase,histidine kinase,0.106838444,1
h+-transporting two-sector atpase,h+-transporting two-sector atpase,0.1036178221,1
