source,target,weigh,bootscore
m__hmdb00156,m__hmdb00156,0.948734,1
m__hmdb04193,m__hmdb04193,0.947999,1
m__hmdb01232,m__hmdb01232,0.945486,1
phosphoenolpyruvate carboxykinase atp,phosphoenolpyruvate carboxykinase atp,0.944654,1
m__hmdb00251,m__hmdb00251,0.944488,1
glutamate dehydrogenase,glutamate dehydrogenase,0.943728,1
m__hmdb00128,m__hmdb00128,0.943605,1
m__hmdb00014,m__hmdb00014,0.943409,1
m__hmdb00296,m__hmdb00296,0.942758,1
3-hydroxyacyl-coa dehydrogenase,3-hydroxyacyl-coa dehydrogenase,0.940867,1
dephospho-coa kinase,dephospho-coa kinase,0.939292,1
m__hmdb00118,m__hmdb00118,0.939118,1
m__hmdb03357,m__hmdb03357,0.938307,1
l-lactate dehydrogenase,l-lactate dehydrogenase,0.936903,1
m__hmdb00725,m__hmdb00725,0.936769,1
2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.936729,1
adenosylmethionine--8-amino-7-oxononanoate transaminase,adenosylmethionine--8-amino-7-oxononanoate transaminase,0.935544,1
3-hydroxybutyryl-coa dehydrogenase,3-hydroxybutyryl-coa dehydrogenase,0.935334,1
glycerate 3-kinase,glycerate 3-kinase,0.934493,1
m__hmdb00626,m__hmdb00626,0.934222,1
cytochrome-c oxidase,cytochrome-c oxidase,0.933282,1
m__hmdb01257,m__hmdb01257,0.931085,1
m__hmdb01149,m__hmdb01149,0.927993,1
m__hmdb01895,m__hmdb01895,0.927408,1
bilophila_wadsworthia,bilophila_wadsworthia,0.926181,1
l-serine ammonia-lyase,l-serine ammonia-lyase,0.925727,1
phosphoglycerate mutase 2:3-diphosphoglycerate-dependent,phosphoglycerate mutase 2:3-diphosphoglycerate-dependent,0.921793,1
m__hmdb00239,m__hmdb00239,0.920813,1
protein-npi-phosphohistidine--sugar phosphotransferase,protein-npi-phosphohistidine--sugar phosphotransferase,0.920092,1
m__hmdb00873,m__hmdb00873,0.919654,1
m__hmdb02322,m__hmdb02322,0.915121,1
m__hmdb00269,m__hmdb00269,0.911453,1
bacteroides_xylanisolvens,bacteroides_xylanisolvens,0.910253,1
dihydroorotate dehydrogenase quinone,dihydroorotate dehydrogenase quinone,0.910183,1
m__hmdb00764,m__hmdb00764,0.909226,1
thymidylate synthase,thymidylate synthase,0.908736,1
m__hmdb00812,m__hmdb00812,0.906122,1
m__hmdb00101,m__hmdb00101,0.905633,1
m__hmdb04610,m__hmdb04610,0.904403,1
orotidine-5-phosphate decarboxylase,orotidine-5-phosphate decarboxylase,0.902107,1
bilophila_unclassified,bilophila_unclassified,0.900164,1
rna helicase,rna helicase,0.892876,1
sutterella_wadsworthensis,sutterella_wadsworthensis,0.892056,1
m__hmdb00194,m__hmdb00194,0.890155,1
phosphoglycerate kinase,phosphoglycerate kinase,0.889742,1
haemophilus_parainfluenzae,haemophilus_parainfluenzae,0.889295,1
alistipes_onderdonkii,alistipes_onderdonkii,0.88501,1
dorea_longicatena,dorea_longicatena,0.883316,1
clostridium_bolteae,clostridium_bolteae,0.882515,1
parabacteroides_distasonis,parabacteroides_distasonis,0.882091,1
preq1 synthase,preq1 synthase,0.881976,1
m__hmdb00174,m__hmdb00174,0.876967,1
alistipes_putredinis,alistipes_putredinis,0.876934,1
parabacteroides_unclassified,parabacteroides_unclassified,0.874888,1
akkermansia_muciniphila,akkermansia_muciniphila,0.873902,1
bifidobacterium_adolescentis,bifidobacterium_adolescentis,0.870841,1
oscillibacter_unclassified,oscillibacter_unclassified,0.870289,1
ruminococcus_torques,ruminococcus_torques,0.868248,1
anaerostipes_hadrus,anaerostipes_hadrus,0.866971,1
ruminococcus_gnavus,ruminococcus_gnavus,0.866602,1
alistipes_finegoldii,alistipes_onderdonkii,0.865036,1
fructose-bisphosphate aldolase,fructose-bisphosphate aldolase,0.865014,1
barnesiella_intestinihominis,barnesiella_intestinihominis,0.860221,1
eubacterium_hallii,eubacterium_hallii,0.85448,1
bacteroides_thetaiotaomicron,bacteroides_thetaiotaomicron,0.853887,1
alistipes_finegoldii,alistipes_finegoldii,0.851162,1
pyridoxal 5-phosphate synthase,pyridoxal 5-phosphate synthase,0.849987,1
veillonella_atypica,veillonella_atypica,0.849295,1
alistipes_finegoldii,akkermansia_muciniphila,-0.849112,1
formate-c-acetyltransferase-activating enzyme,formate-c-acetyltransferase-activating enzyme,0.849055,1
bifidobacterium_longum,bifidobacterium_longum,0.848304,1
lachnospiraceae_bacterium_5_1_63faa,lachnospiraceae_bacterium_5_1_63faa,0.847999,1
prevotella_copri,prevotella_copri,0.845948,1
flavonifractor_plautii,flavonifractor_plautii,0.845848,1
streptococcus_parasanguinis,streptococcus_parasanguinis,0.844936,1
lachnospiraceae_bacterium_2_1_58faa,lachnospiraceae_bacterium_2_1_58faa,0.842417,1
ruminococcus_callidus,ruminococcus_callidus,0.841917,1
alistipes_shahii,alistipes_shahii,0.841638,1
dorea_formicigenerans,dorea_formicigenerans,0.839568,1
roseburia_unclassified,roseburia_unclassified,0.839416,1
clostridium_leptum,clostridium_leptum,0.838798,1
ruminococcus_lactaris,ruminococcus_lactaris,0.83482,1
eubacterium_eligens,eubacterium_eligens,0.833403,1
coprobacillus_unclassified,coprobacillus_unclassified,0.832873,1
erysipelotrichaceae_bacterium_6_1_45,lachnospiraceae_bacterium_3_1_57faa_ct1,0.830931,1
alistipes_finegoldii,barnesiella_intestinihominis,0.830146,1
bifidobacterium_adolescentis,bifidobacterium_longum,-0.838431,0.99
ruminococcus_bromii,ruminococcus_bromii,0.829258,1
bacteroides_fragilis,bacteroides_fragilis,0.82464,1
anaerotruncus_unclassified,anaerotruncus_unclassified,0.824441,1
streptococcus_salivarius,streptococcus_salivarius,0.823738,1
glucose-6-phosphate dehydrogenase nadp+,glucose-6-phosphate dehydrogenase nadp+,0.821861,1
clostridium_clostridioforme,clostridium_clostridioforme,0.8209,1
eubacterium_ramulus,eubacterium_ramulus,0.818819,1
lachnospiraceae_bacterium_3_1_57faa_ct1,lachnospiraceae_bacterium_3_1_57faa_ct1,0.817628,1
subdoligranulum_unclassified,subdoligranulum_unclassified,0.81603,1
holdemania_filiformis,holdemania_filiformis,0.8144,1
clostridiaceae_bacterium_jc118,clostridiaceae_bacterium_jc118,0.811945,1
ruminococcus_obeum,ruminococcus_obeum,0.808228,1
veillonella_dispar,veillonella_dispar,0.80273,1
bacteroides_massiliensis,bacteroides_massiliensis,0.80116,1
erysipelotrichaceae_bacterium_6_1_45,clostridiaceae_bacterium_jc118,0.797985,1
veillonella_dispar,veillonella_atypica,0.797982,1
coprococcus_catus,coprococcus_catus,0.797577,1
acetyl-coa c-acetyltransferase,acetyl-coa c-acetyltransferase,0.794907,1
bacteroides_eggerthii,prevotella_copri,0.794499,1
roseburia_intestinalis,roseburia_intestinalis,0.791931,1
eubacterium_ventriosum,ruminococcus_torques,0.790933,1
lachnospiraceae_bacterium_3_1_46faa,lachnospiraceae_bacterium_3_1_46faa,0.789787,1
lachnospiraceae_bacterium_7_1_58faa,lachnospiraceae_bacterium_7_1_58faa,0.789231,1
burkholderiales_bacterium_1_1_47,burkholderiales_bacterium_1_1_47,0.786568,1
dialister_invisus,dialister_invisus,0.785282,1
propionibacterium_acnes,propionibacterium_acnes,0.784031,1
anaerotruncus_colihominis,anaerotruncus_colihominis,0.783687,1
clostridiales_bacterium_1_7_47faa,clostridium_asparagiforme,0.779681,1
eubacterium_rectale,eubacterium_rectale,0.778828,1
clostridium_bartlettii,clostridium_bartlettii,0.775755,1
bacteroides_cellulosilyticus,bacteroides_cellulosilyticus,0.773874,1
bacteroides_eggerthii,bacteroides_eggerthii,0.772771,1
bacteroides_finegoldii,bacteroides_finegoldii,0.766265,1
klebsiella_pneumoniae,klebsiella_pneumoniae,0.764437,1
clostridium_hathewayi,clostridium_hathewayi,0.763995,1
ruminococcus_gnavus,parabacteroides_unclassified,0.771161,0.99
glutamate dehydrogenase nadp+,glutamate dehydrogenase nadp+,0.755465,1
alistipes_finegoldii,alistipes_onderdonkii,-0.755125,1
superoxide dismutase,superoxide dismutase,0.751334,1
roseburia_inulinivorans,roseburia_inulinivorans,0.750587,1
veillonella_parvula,veillonella_parvula,0.750287,1
bacteroides_faecis,bacteroides_cellulosilyticus,0.748773,1
escherichia_coli,escherichia_coli,0.747804,1
bacteroides_vulgatus,bacteroides_vulgatus,0.744775,1
erysipelotrichaceae_bacterium_6_1_45,coprobacillus_unclassified,0.743254,0.99
mitsuokella_unclassified,mitsuokella_unclassified,0.735515,1
c2likevirus_unclassified,c2likevirus_unclassified,0.735456,1
bacteroides_caccae,bacteroides_caccae,0.733475,1
streptococcus_thermophilus,streptococcus_thermophilus,0.731635,1
roseburia_hominis,roseburia_hominis,0.730775,1
holdemania_unclassified,holdemania_unclassified,0.728293,1
lachnospiraceae_bacterium_8_1_57faa,lachnospiraceae_bacterium_8_1_57faa,0.727907,1
odoribacter_splanchnicus,odoribacter_splanchnicus,0.724974,1
escherichia_unclassified,escherichia_unclassified,0.723238,1
3-hydroxyacyl-acyl-carrier-protein dehydratase,3-hydroxyacyl-acyl-carrier-protein dehydratase,0.722885,1
veillonella_unclassified,veillonella_unclassified,0.713648,1
ruminococcaceae_bacterium_d16,ruminococcaceae_bacterium_d16,0.712324,1
parabacteroides_merdae,parabacteroides_merdae,0.712125,1
bacteroides_dorei,bacteroides_dorei,0.711999,1
collinsella_aerofaciens,collinsella_aerofaciens,0.711552,1
peptostreptococcaceae_noname_unclassified,peptostreptococcaceae_noname_unclassified,0.708331,1
bilophila_wadsworthia,bilophila_unclassified,0.719668,0.98
erysipelotrichaceae_bacterium_6_1_45,erysipelotrichaceae_bacterium_6_1_45,0.702858,1
anaerostipes_hadrus,lachnospiraceae_bacterium_5_1_63faa,0.702209,1
clostridiales_bacterium_1_7_47faa,clostridiales_bacterium_1_7_47faa,0.699771,1
clostridium_asparagiforme,clostridium_asparagiforme,0.688376,1
clostridium_symbiosum,sutterella_wadsworthensis,0.683816,1
clostridium_symbiosum,clostridium_symbiosum,0.682798,1
erysipelotrichaceae_bacterium_6_1_45,lachnospiraceae_bacterium_3_1_57faa_ct1,-0.678441,1
bilophila_wadsworthia,bilophila_unclassified,-0.686209,0.98
eubacterium_ventriosum,ruminococcus_torques,-0.671302,1
clostridiales_bacterium_1_7_47faa,holdemania_unclassified,0.666468,1
alistipes_finegoldii,barnesiella_intestinihominis,-0.66385,1
erysipelotrichaceae_bacterium_6_1_45,clostridiaceae_bacterium_jc118,-0.661726,1
veillonella_dispar,veillonella_atypica,-0.659863,1
alistipes_shahii,alistipes_putredinis,0.655767,1
clostridium_citroniae,clostridium_citroniae,0.653895,1
erysipelotrichaceae_bacterium_6_1_45,ruminococcus_callidus,0.650815,1
clostridium_citroniae,burkholderiales_bacterium_1_1_47,0.66312,0.98
bacteroides_eggerthii,prevotella_copri,-0.648815,1
pseudomonas_unclassified,mitsuokella_unclassified,0.643556,0.99
eubacterium_ventriosum,coprococcus_catus,0.636726,1
bacteroides_faecis,bacteroides_cellulosilyticus,-0.629595,1
clostridium_citroniae,klebsiella_pneumoniae,0.807201,0.76
erysipelotrichaceae_bacterium_6_1_45,coprobacillus_unclassified,-0.616138,0.99
bacteroides_stercoris,bacteroides_stercoris,0.606869,1
ruminococcus_obeum,eubacterium_eligens,0.605189,1
veillonella_dispar,haemophilus_parainfluenzae,0.625713,0.96
ruminococcus_gnavus,parabacteroides_unclassified,-0.602785,0.99
bilophila_unclassified,lachnospiraceae_bacterium_7_1_58faa,0.594402,0.99
holdemania_filiformis,anaerotruncus_unclassified,0.69817,0.84
alistipes_shahii,alistipes_putredinis,-0.585712,1
eubacterium_ventriosum,dorea_longicatena,0.618507,0.94
veillonella_dispar,haemophilus_parainfluenzae,-0.603344,0.96
holdemania_filiformis,anaerotruncus_colihominis,0.57706,1
erysipelotrichaceae_bacterium_6_1_45,ruminococcus_callidus,-0.577017,1
anaerostipes_hadrus,lachnospiraceae_bacterium_5_1_63faa,-0.612945,0.93
serine o-acetyltransferase,serine o-acetyltransferase,0.569808,1
pseudomonas_unclassified,pseudomonas_unclassified,0.568654,1
coprococcus_comes,coprococcus_comes,0.56748,1
bacteroides_eggerthii,bacteroides_finegoldii,0.651844,0.85
eggerthella_unclassified,eggerthella_unclassified,0.549186,1
bacteroides_faecis,veillonella_dispar,0.62362,0.88
holdemania_unclassified,propionibacterium_acnes,0.658066,0.83
clostridium_symbiosum,sutterella_wadsworthensis,-0.544651,1
eubacterium_ventriosum,dorea_longicatena,-0.576994,0.94
bacteroides_uniformis,bacteroides_uniformis,0.539683,1
lachnospiraceae_bacterium_1_1_57faa,holdemania_filiformis,0.533382,1
alistipes_finegoldii,odoribacter_splanchnicus,0.531127,1
eubacterium_ventriosum,eubacterium_ventriosum,0.516185,1
clostridium_citroniae,clostridiales_bacterium_1_7_47faa,0.565117,0.91
holdemania_filiformis,anaerotruncus_unclassified,-0.605743,0.84
ruminococcus_obeum,eubacterium_eligens,-0.505593,1
ruminococcus_torques,eubacterium_rectale,0.510921,0.98
erysipelotrichaceae_bacterium_6_1_45,clostridium_hathewayi,0.616942,0.81
alistipes_finegoldii,alistipes_shahii,0.710948,0.7
eubacterium_ventriosum,coprococcus_catus,-0.497117,1
alistipes_finegoldii,parabacteroides_distasonis,0.480935,1
clostridiales_bacterium_1_7_47faa,clostridium_asparagiforme,-0.480717,1
clostridium_citroniae,burkholderiales_bacterium_1_1_47,-0.488853,0.98
alistipes_finegoldii,parabacteroides_distasonis,-0.478442,1
lachnospiraceae_bacterium_7_1_58faa,oscillibacter_unclassified,0.60668,0.78
bacteroides_faecis,bacteroides_faecis,0.472662,1
alistipes_finegoldii,ruminococcus_bromii,0.471367,1
eubacterium_siraeum,bifidobacterium_adolescentis,0.467663,0.99
bilophila_wadsworthia,clostridium_bolteae,0.663672,0.69
ribulose-bisphosphate carboxylase,ribulose-bisphosphate carboxylase,0.457703,1
alistipes_finegoldii,ruminococcus_bromii,-0.452663,1
bacteroides_eggerthii,bacteroides_caccae,0.558235,0.81
bacteroides_ovatus,bacteroides_ovatus,0.443116,1
clostridium_citroniae,klebsiella_pneumoniae,-0.582048,0.76
streptococcus_thermophilus,dorea_unclassified,0.460316,0.96
pseudomonas_unclassified,mitsuokella_unclassified,-0.444263,0.99
bacteroides_eggerthii,bacteroides_finegoldii,-0.51175,0.85
bacteroides_thetaiotaomicron,bacteroides_fragilis,0.533297,0.81
holdemania_unclassified,propionibacterium_acnes,-0.5203,0.83
bilophila_unclassified,lachnospiraceae_bacterium_7_1_58faa,-0.471288,0.91
fe3+-transporting atpase,fe3+-transporting atpase,0.424947,1
lachnospiraceae_bacterium_1_1_57faa,holdemania_filiformis,-0.424165,1
alistipes_finegoldii,clostridium_bartlettii,0.593328,0.71
eubacterium_hallii,roseburia_inulinivorans,0.450818,0.93
lachnospiraceae_bacterium_7_1_58faa,oscillibacter_unclassified,-0.530144,0.78
holdemania_filiformis,anaerotruncus_colihominis,-0.412135,1
dorea_unclassified,dorea_unclassified,0.411578,1
streptococcus_salivarius,streptococcus_parasanguinis,0.578986,0.71
eubacterium_siraeum,bifidobacterium_adolescentis,-0.419041,0.98
bacteroides_faecis,veillonella_dispar,-0.462145,0.88
clostridium_bartlettii,veillonella_parvula,0.56926,0.71
alistipes_shahii,roseburia_unclassified,0.600858,0.66
burkholderiales_bacterium_1_1_47,parasutterella_excrementihominis,0.396904,0.98
ruminococcus_torques,eubacterium_rectale,-0.389458,0.98
bilophila_wadsworthia,eubacterium_ventriosum,0.46924,0.81
dephospho-coa kinase,m__hmdb01991,-0.407994,0.93
clostridiales_bacterium_1_7_47faa,holdemania_unclassified,-0.449964,0.84
alistipes_finegoldii,alistipes_shahii,-0.537429,0.7
parasutterella_excrementihominis,parasutterella_excrementihominis,0.372303,1
erysipelotrichaceae_bacterium_6_1_45,clostridium_hathewayi,-0.45102,0.81
alistipes_finegoldii,odoribacter_splanchnicus,-0.390953,0.93
streptococcus_salivarius,streptococcus_parasanguinis,-0.499152,0.71
bacteroides_thetaiotaomicron,bacteroides_fragilis,-0.432545,0.8
dorea_unclassified,ruminococcaceae_bacterium_d16,0.347415,0.99
veillonella_parvula,veillonella_unclassified,0.335854,1
veillonella_parvula,bacteroides_uniformis,0.335567,1
bacteroides_faecis,parasutterella_excrementihominis,0.34838,0.95
eubacterium_hallii,roseburia_inulinivorans,-0.349949,0.93
bacteroides_xylanisolvens,bacteroides_ovatus,0.33663,0.96
bilophila_wadsworthia,clostridium_bolteae,-0.536672,0.6
alistipes_shahii,roseburia_unclassified,-0.481713,0.66
alistipes_shahii,eubacterium_siraeum,0.647639,0.49
ruminococcaceae_bacterium_d16,dialister_invisus,0.517411,0.61
clostridium_citroniae,flavonifractor_plautii,0.476308,0.65
alistipes_finegoldii,clostridium_bartlettii,-0.422821,0.71
bacteroides_eggerthii,bacteroides_massiliensis,0.430509,0.69
mitsuokella_unclassified,streptococcus_salivarius,0.511487,0.58
bacteroides_vulgatus,bacteroides_stercoris,0.332899,0.89
eubacterium_ramulus,lachnospiraceae_bacterium_2_1_58faa,0.369881,0.78
ruminococcus_callidus,lachnospiraceae_bacterium_3_1_46faa,0.431365,0.66
pseudomonas_unclassified,erysipelotrichaceae_bacterium_6_1_45,0.480347,0.58
erysipelotrichaceae_bacterium_6_1_45,bacteroides_eggerthii,0.4617,0.6
eubacterium_ramulus,lachnospiraceae_bacterium_2_1_58faa,-0.349455,0.78
coprococcus_catus,lachnospiraceae_bacterium_8_1_57faa,0.422493,0.64
alistipes_onderdonkii,clostridium_leptum,0.369129,0.72
alistipes_shahii,eubacterium_siraeum,-0.542163,0.49
clostridium_citroniae,clostridiales_bacterium_1_7_47faa,-0.357822,0.74
dorea_unclassified,bacteroides_uniformis,0.263823,1
ruminococcaceae_bacterium_d16,dialister_invisus,-0.420131,0.61
clostridium_citroniae,flavonifractor_plautii,-0.39137,0.65
clostridiales_bacterium_1_7_47faa,clostridium_clostridioforme,0.433496,0.55
erysipelotrichaceae_bacterium_6_1_45,bacteroides_eggerthii,-0.397334,0.59
dorea_unclassified,escherichia_coli,0.388716,0.58
mitsuokella_unclassified,streptococcus_salivarius,-0.385362,0.58
ruminococcus_callidus,lachnospiraceae_bacterium_3_1_46faa,-0.332072,0.66
holdemania_filiformis,ruminococcus_gnavus,0.474659,0.46
bacteroides_eggerthii,bacteroides_caccae,-0.363834,0.6
clostridium_bartlettii,eubacterium_ramulus,0.399122,0.54
bacteroides_eggerthii,bacteroides_massiliensis,-0.319988,0.67
coprococcus_catus,clostridium_citroniae,0.410133,0.52
bacteroides_faecis,pseudomonas_unclassified,0.322496,0.65
bacteroides_vulgatus,bacteroides_thetaiotaomicron,0.353281,0.59
clostridium_bolteae,veillonella_parvula,-0.274097,0.76
alistipes_onderdonkii,clostridium_leptum,-0.304566,0.68
ruminococcus_torques,collinsella_aerofaciens,0.313667,0.66
fe3+-transporting atpase,m__hmdb00239,0.264607,0.78
clostridiales_bacterium_1_7_47faa,clostridium_clostridioforme,-0.374834,0.55
lachnospiraceae_bacterium_7_1_58faa,subdoligranulum_unclassified,0.38843,0.52
pyridoxine 5-phosphate synthase,m__hmdb00101,0.491906,0.41
dorea_longicatena,dorea_formicigenerans,0.386193,0.52
pseudomonas_unclassified,erysipelotrichaceae_bacterium_6_1_45,-0.34513,0.58
dorea_longicatena,ruminococcus_obeum,0.40023,0.48
streptococcus_thermophilus,escherichia_unclassified,0.245628,0.77
eubacterium_ramulus,bacteroides_faecis,0.27016,0.68
hydroxylamine reductase,m__hmdb00239,-0.218068,0.83
coprococcus_catus,lachnospiraceae_bacterium_8_1_57faa,-0.27932,0.64
eubacterium_siraeum,lachnospiraceae_bacterium_1_1_57faa,-0.277733,0.64
holdemania_filiformis,ruminococcus_gnavus,-0.37596,0.46
eubacterium_ventriosum,eubacterium_hallii,0.351642,0.49
dorea_longicatena,dorea_formicigenerans,-0.327242,0.52
bilophila_unclassified,collinsella_aerofaciens,0.292047,0.58
bacteroides_finegoldii,c2likevirus_unclassified,0.320299,0.52
bacteroides_vulgatus,bacteroides_thetaiotaomicron,-0.280553,0.59
dorea_longicatena,ruminococcus_lactaris,0.299354,0.55
lachnospiraceae_bacterium_7_1_58faa,subdoligranulum_unclassified,-0.315805,0.52
clostridium_bartlettii,eubacterium_ramulus,-0.30369,0.54
ruminococcus_obeum,dorea_formicigenerans,0.3385,0.48
dorea_longicatena,ruminococcus_obeum,-0.328381,0.48
lachnospiraceae_bacterium_1_1_57faa,ruminococcus_gnavus,0.304956,0.51
coprococcus_catus,clostridium_citroniae,-0.303255,0.51
alistipes_finegoldii,eubacterium_ramulus,0.332741,0.46
erysipelotrichaceae_bacterium_6_1_45,clostridium_clostridioforme,0.333109,0.45
dorea_unclassified,ruminococcaceae_bacterium_d16,-0.210712,0.7
transaldolase,m__hmdb01991,-0.183454,0.8
alistipes_finegoldii,coprococcus_comes,0.19249,0.76
eubacterium_ventriosum,eubacterium_hallii,-0.301807,0.48
cytochrome-c oxidase,m__hmdb00289,-0.17006,0.84
lachnospiraceae_bacterium_5_1_63faa,coprococcus_comes,0.187253,0.76
dorea_unclassified,escherichia_coli,-0.258367,0.55
clostridium_citroniae,subdoligranulum_unclassified,0.292415,0.48
alistipes_onderdonkii,bacteroides_xylanisolvens,0.291117,0.48
ruminococcus_obeum,dorea_formicigenerans,-0.291115,0.48
bacteroides_vulgatus,bacteroides_ovatus,0.240404,0.57
dorea_unclassified,bacteroides_dorei,0.21037,0.65
dorea_longicatena,ruminococcus_lactaris,-0.248333,0.55
bacteroides_faecis,bacteroides_stercoris,0.203261,0.67
parabacteroides_unclassified,clostridium_symbiosum,0.181225,0.72
